id,Summary,Status,Version,Owner,Type,Priority,Milestone,Component,Severity,Resolution,Created,Modified,Focuses,Reporter,Keywords
47043,i18n: Merge similar translation strings - database related strings,assigned,,SergeyBiryukov,defect (bug),normal,Awaiting Review,Site Health,normal,,04/25/2019 12:00:47 PM,06/20/2019 02:44:58 PM,administration,ramiy,has-screenshots has-patch site-health
47044,Twenty Nineteen: Add padding for full-aligned text blocks inside of a full-width column block.,new,,,defect (bug),normal,5.3,Bundled Theme,normal,,04/25/2019 01:19:46 PM,06/14/2019 05:35:43 PM,,kjellr,has-screenshots has-patch needs-testing
47053,Accessibility: Need to set proper 'tabindex' in 'Skip To Toolbar' HTML,reopened,,,defect (bug),normal,5.3,Toolbar,normal,,04/27/2019 06:23:46 AM,05/10/2019 02:41:06 PM,"ui, accessibility",jankimoradiya,has-screenshots needs-patch
47087,flush_rewrite_rules() should check $wp_rewrite->flush_rules() is callable before calling it,reviewing,,SergeyBiryukov,defect (bug),normal,5.3,Rewrite Rules,normal,,05/01/2019 12:59:55 AM,05/07/2019 11:52:36 AM,,markjaquith,good-first-bug has-patch
47091,REST get wp/v2/media sizes to include add_image_size(),new,,,enhancement,normal,Awaiting Review,Media,normal,,05/01/2019 03:42:44 PM,05/07/2019 11:55:54 AM,rest-api,shaneyu,
47094,Widgets: current-page links are not programmatically labelled as such,assigned,,audrasjb,defect (bug),normal,5.3,Widgets,normal,,05/01/2019 08:38:13 PM,05/18/2019 04:12:25 PM,accessibility,audrasjb,has-screenshots has-patch dev-feedback needs-dev-note
47105,Not focusing on input control when validate that input control,new,,,defect (bug),normal,Future Release,Taxonomy,normal,,05/03/2019 07:08:45 AM,06/28/2019 02:23:13 PM,"ui, accessibility, administration",hardipparmar,input-validation
47110,Docblock improvements for 5.3,new,,,task (blessed),normal,5.3,General,normal,,05/03/2019 04:33:38 PM,06/25/2019 05:06:58 PM,docs,desrosj,
47111,Dynamically added notifications need ARIA role alert or status,new,,,defect (bug),normal,Future Release,Administration,normal,,05/03/2019 05:19:49 PM,06/09/2019 09:13:57 PM,"ui, accessibility",afercia,
47115,Media Editor: Text overlaps or is clipped when text spacing or size is enlarged,new,,,defect (bug),normal,5.3,Media,normal,,05/03/2019 06:07:36 PM,05/10/2019 02:10:55 PM,"ui, accessibility",afercia,wpcampus-report has-screenshots
47116,Media Editor: Visible labels are not available on editing buttons,new,,,defect (bug),normal,5.3,Media,normal,,05/03/2019 07:25:47 PM,06/09/2019 09:25:19 PM,"ui, accessibility",afercia,has-screenshots wpcampus-report needs-design tooltips
47117,Media modals: Focus is invisible in Windows high contrast views,new,,,defect (bug),normal,5.3,Media,normal,,05/03/2019 07:59:21 PM,05/10/2019 02:10:55 PM,"ui, accessibility",afercia,wpcampus-report
47118,Media Editor: Undo and Redo icons are not consistent throughout the interface,new,,,defect (bug),normal,5.3,Media,normal,,05/03/2019 08:33:48 PM,06/17/2019 04:33:01 PM,"ui, accessibility",afercia,wpcampus-report has-screenshots
47120,Media modals: Upload errors and field information are not associated with their control,new,,,defect (bug),normal,5.3,Media,normal,,05/03/2019 10:11:45 PM,06/06/2019 03:39:41 PM,"ui, accessibility",afercia,wpcampus-report
47123,The post(s) navigation landmark needs to be labelled,assigned,,williampatton,defect (bug),normal,5.3,Bundled Theme,normal,,05/04/2019 12:41:14 PM,06/28/2019 02:42:30 PM,"accessibility, template",afercia,has-screenshots
47125,"Admin: clarify the ""Add New"" links for better accessibility",new,,,defect (bug),normal,Future Release,Administration,normal,,05/04/2019 03:26:46 PM,06/28/2019 02:46:50 PM,"ui, accessibility",afercia,has-screenshots
47128,Twenty Nineteen: Remove duplicate height and width attribute from SVG icon,reviewing,,SergeyBiryukov,defect (bug),normal,5.3,Bundled Theme,normal,,05/06/2019 04:48:41 AM,06/04/2019 11:20:58 PM,coding-standards,mukesh27,has-patch good-first-bug
47131,Cursor suggests functionality even when functionality is not present,assigned,,adamsilverstein,defect (bug),normal,5.3,Media,normal,,05/06/2019 10:42:45 AM,06/20/2019 01:50:54 PM,"ui, accessibility, javascript",anevins,has-screenshots wpcampus-report has-patch
47132,Admin menu: sub-items not visible while clicking with some alternate color schemes,new,,,defect (bug),normal,Future Release,Administration,normal,,05/06/2019 01:05:19 PM,05/07/2019 10:30:40 AM,ui,rahimvaziri,has-screenshots has-patch
47135,Drag and drop functionality unavailable to keyboard or touchscreen,new,,,defect (bug),normal,5.3,Media,minor,,05/06/2019 02:03:44 PM,06/09/2019 08:29:42 PM,"ui, accessibility",anevins,has-screenshots needs-patch wpcampus-report
47136,Reading and focus order do not match visual order,new,,,defect (bug),normal,5.3,Media,normal,,05/06/2019 02:17:58 PM,06/09/2019 09:21:01 AM,"ui, accessibility",anevins,has-screenshots needs-patch wpcampus-report
47137,Insufficient form semantics,new,,,defect (bug),normal,5.3,Media,minor,,05/06/2019 02:33:17 PM,05/10/2019 02:10:55 PM,"ui, accessibility",anevins,needs-patch has-screenshots wpcampus-report form-controls
47138,Visible labelling only done via placeholder attribute,new,,,defect (bug),normal,5.3,Media,minor,,05/06/2019 02:40:51 PM,06/20/2019 02:32:41 PM,"ui, accessibility",anevins,has-screenshots needs-patch wpcampus-report form-controls needs-design-feedback
47139,function wp_logout_url urlencode causes issues in items wrap nav walker.,new,,,defect (bug),normal,Awaiting Review,Menus,normal,,05/06/2019 02:42:44 PM,05/07/2019 11:48:06 PM,,BackuPs,
47140,Twenty Nineteen: Improve the special pages headings,new,,,defect (bug),normal,5.3,Bundled Theme,normal,,05/06/2019 02:43:09 PM,06/24/2019 06:49:20 PM,accessibility,afercia,has-screenshots has-patch needs-testing
47142,Disabled fieldset does not convey the disabled state of controls,new,,,defect (bug),normal,5.3,Media,normal,,05/06/2019 02:52:02 PM,05/30/2019 02:22:24 PM,"ui, accessibility",anevins,has-screenshots needs-patch wpcampus-report form-controls
47144,Text inadvertently rendered by assistive technologies,new,,,defect (bug),normal,5.3,Media,normal,,05/06/2019 02:58:01 PM,07/04/2019 01:32:52 PM,accessibility,anevins,needs-patch wpcampus-report needs-screenshots
47146,Live search does not announce results to assistive technologies,assigned,,afercia,defect (bug),normal,5.3,Media,normal,,05/06/2019 03:08:05 PM,06/27/2019 03:10:31 PM,"accessibility, javascript",anevins,has-screenshots wpcampus-report has-patch
47147,Status message not exposed to assistive technologies,new,,,defect (bug),normal,5.3,Media,normal,,05/06/2019 03:11:32 PM,06/13/2019 02:58:40 PM,"ui, accessibility",anevins,has-screenshots needs-patch wpcampus-report
47148,Insufficient labelling and inappropriate nesting of form controls,new,,,defect (bug),normal,5.3,Media,minor,,05/06/2019 03:16:18 PM,05/10/2019 02:10:55 PM,accessibility,anevins,has-screenshots needs-patch wpcampus-report form-controls
47149,Tab structure does not use tab semantics,assigned,,afercia,defect (bug),normal,5.3,Media,normal,,05/06/2019 03:21:06 PM,06/28/2019 08:43:40 PM,accessibility,anevins,wpcampus-report has-screenshots semantic-buttons has-patch dev-feedback needs-design-feedback
47150,Insufficient contrast on empty field borders,assigned,,audrasjb,defect (bug),normal,5.3,Media,minor,,05/06/2019 03:25:32 PM,06/24/2019 11:45:06 AM,"ui, accessibility",anevins,needs-patch has-screenshots wpcampus-report color-contrast form-controls needs-design-feedback
47151,Button has insufficient color contrast,new,,,defect (bug),normal,5.3,Administration,normal,,05/06/2019 03:31:36 PM,06/20/2019 12:17:58 PM,"ui, accessibility",anevins,needs-patch has-screenshots wpcampus-report color-contrast needs-design
47153,Field boundaries have insufficient color contrast,new,,,defect (bug),normal,5.3,Administration,minor,,05/06/2019 03:37:01 PM,06/24/2019 11:46:19 AM,"ui, accessibility",anevins,needs-patch has-screenshots wpcampus-report color-contrast form-controls
47156,Consider a way to clear the wp.a11y.speak() live regions,new,,,enhancement,normal,5.3,Administration,normal,,05/06/2019 07:59:12 PM,05/31/2019 01:40:52 PM,"accessibility, javascript",afercia,has-screenshots wpcampus-report
47157,Insufficient contrast on link text on 'Media Dialog' and 'Block Types',new,,,defect (bug),normal,5.3,Administration,normal,,05/06/2019 08:52:32 PM,06/24/2019 11:41:31 AM,accessibility,nrqsnchz,wpcampus-report has-screenshots color-contrast has-patch needs-refresh
47164,map_deep in formatting.php do not handle null-byte,new,,,defect (bug),normal,Awaiting Review,Formatting,normal,,05/07/2019 08:40:16 AM,05/07/2019 08:40:16 AM,,bitcomplex,
47165,Admin menu: submenu for active menu doesn't have box-shadow,new,,,enhancement,normal,Awaiting Review,Administration,normal,,05/07/2019 08:49:12 AM,05/07/2019 09:35:47 AM,ui,man4toman,needs-design-feedback has-screenshots has-patch needs-testing
47167,admin css double min-width selector,new,,,defect (bug),normal,Awaiting Review,Administration,minor,,05/07/2019 11:20:54 AM,05/07/2019 11:06:15 PM,ui,Domaneni,has-patch needs-testing needs-screenshots
47168,A comments_pre_query filter would also be usefull,new,,,enhancement,normal,5.3,Query,normal,,05/07/2019 03:13:31 PM,05/08/2019 11:34:44 AM,,imath,has-patch
47171,Incorrect cursor used on buttons,new,,,defect (bug),normal,5.3,Administration,normal,,05/07/2019 05:15:59 PM,07/01/2019 04:56:55 PM,"ui, accessibility, coding-standards",nrqsnchz,has-screenshots needs-design-feedback wpcampus-report
47175,Twenty Nineteen: Vulnerability Due To Old Dependency Version,new,,,defect (bug),normal,Awaiting Review,Bundled Theme,normal,,05/07/2019 11:22:20 PM,06/13/2019 08:21:42 PM,,mikebronner,2nd-opinion has-patch
47194,Posts endpoint: Enable collection parameters for querying by custom field,new,,,enhancement,normal,Awaiting Review,REST API,normal,,05/08/2019 08:40:35 PM,06/25/2019 06:37:40 PM,rest-api,coreymckrill,needs-patch
47195,Switch WP_UnitTest_Factory_For_Blog->create_object() to use wp_insert_site(),new,,,defect (bug),normal,5.3,Build/Test Tools,normal,,05/09/2019 12:17:54 AM,05/10/2019 08:32:02 PM,,danielbachhuber,has-patch
47202,Gutenberg doesn't honor the wp_targeted_link_rel Filter,new,,,defect (bug),normal,Awaiting Review,Editor,normal,,05/09/2019 02:53:14 PM,05/24/2019 08:02:28 PM,,fabeyg,
47211,using amp in search show all post / pages with the &,new,,,defect (bug),normal,Awaiting Review,Query,normal,,05/10/2019 08:50:16 AM,05/10/2019 01:19:59 PM,,paolo_wp,
47215,"The media that is ""Unattached"" is different in list mode vs grid mode",new,,,defect (bug),normal,Awaiting Review,Media,normal,,05/10/2019 02:44:39 PM,05/23/2019 10:57:34 PM,,pbiron,
47218,Update TinyMCE to 5.X.X,new,,,enhancement,normal,Awaiting Review,TinyMCE,normal,,05/10/2019 05:41:21 PM,06/03/2019 03:09:52 PM,,Presskopp,2nd-opinion
47221,Plugin Search Menu (Enhancement Suggestion),new,,,enhancement,normal,Awaiting Review,Plugins,normal,,05/10/2019 08:35:21 PM,05/10/2019 08:35:21 PM,,ibkarpowski,
47225,Add new actions to Site Health navigation,new,,,enhancement,normal,5.3,Site Health,normal,,05/10/2019 10:49:19 PM,06/24/2019 04:57:18 PM,administration,ramiy,site-health has-screenshots has-patch
47235,"i18n: ""Back to..."" vs. ""Return to...""",assigned,,SergeyBiryukov,defect (bug),normal,Awaiting Review,Administration,normal,,05/11/2019 01:02:16 PM,05/11/2019 02:02:17 PM,administration,ramiy,has-patch
47237,Used different escape function on options-media.php,new,,,enhancement,normal,Awaiting Review,Media,trivial,,05/11/2019 04:02:00 PM,05/11/2019 04:33:37 PM,administration,dilipbheda,has-patch
47243,Tools > Import is deprecated,new,,,defect (bug),normal,Awaiting Review,Import,normal,,05/12/2019 08:31:45 AM,05/14/2019 04:22:59 PM,administration,Presskopp,
47247,i18n: Merge similar translation strings - drop-ins,assigned,,SergeyBiryukov,defect (bug),normal,Awaiting Review,Site Health,normal,,05/12/2019 09:38:44 PM,06/20/2019 02:44:58 PM,administration,ramiy,has-screenshots site-health
47252,i18n: Merge similar translation strings - up to date,assigned,,SergeyBiryukov,defect (bug),normal,Awaiting Review,Site Health,normal,,05/13/2019 03:00:54 AM,06/20/2019 02:44:58 PM,administration,ramiy,has-screenshots has-patch site-health
47259,i18n: Merge similar translation strings - tables,assigned,,SergeyBiryukov,defect (bug),normal,5.3,Editor,normal,,05/14/2019 08:26:30 AM,05/24/2019 05:34:19 PM,administration,ramiy,has-screenshots has-patch
47279,$post object passed to clean_post_cache action can contain outdated values,new,,,defect (bug),normal,Future Release,"Posts, Post Types",normal,,05/15/2019 02:28:45 PM,05/15/2019 09:57:01 PM,,tabrisrp,needs-patch needs-unit-tests
47280,SQL_CALC_FOUND_ROWS is deprecated as of MySQL 8.0.17,new,,,enhancement,normal,Future Release,Database,normal,,05/15/2019 02:34:03 PM,05/15/2019 08:24:18 PM,,javorszky,needs-patch
47283,Strip inline JS and CSS while trying to figure out the pingback context,new,,,enhancement,normal,5.3,Pings/Trackbacks,normal,,05/15/2019 06:19:06 PM,05/15/2019 08:24:19 PM,,david.binda,has-patch needs-unit-tests
47285,Better Management of External Asset Dependencies,new,,,feature request,normal,Awaiting Review,Script Loader,major,,05/15/2019 06:36:15 PM,05/15/2019 08:38:54 PM,"javascript, performance",justlevine,
47290,Image can’t align center inside block column,new,,,defect (bug),normal,Awaiting Review,Editor,normal,,05/16/2019 08:17:52 AM,05/24/2019 05:25:05 PM,"ui, template",hklcf,
47296,Attachments with very long filenames fail to save to the database,new,,,defect (bug),normal,Awaiting Review,Upload,normal,,05/16/2019 05:51:39 PM,05/16/2019 06:12:40 PM,,mboynes,
47301,Core_Upgrader class not extending or working properly,new,,,defect (bug),normal,Awaiting Review,Upgrade/Install,normal,,05/17/2019 07:55:53 AM,05/20/2019 01:06:07 AM,,techeshta,has-screenshots reporter-feedback
47303,Consider removing extra trailing spaces from links with the `dashicons-external` icon,assigned,,isabel_brison,defect (bug),normal,Awaiting Review,I18N,normal,,05/17/2019 10:43:00 AM,06/11/2019 09:27:41 AM,,SergeyBiryukov,good-first-bug has-screenshots has-patch needs-design-feedback needs-testing
47310,Add Column Taxonomy Links Filter to Media List Table,new,,,enhancement,normal,Awaiting Review,Administration,normal,,05/17/2019 07:13:30 PM,05/17/2019 07:13:30 PM,,drivendevelopment,
47314,"Add ""parent"" parameter to get_term_by",new,,,feature request,normal,Awaiting Review,Taxonomy,normal,,05/17/2019 10:13:02 PM,05/17/2019 10:13:02 PM,,leogermani,
47316,"Improve the admin User Profile page, the user interface is not user friendly.",new,,,enhancement,normal,Awaiting Review,Users,minor,,05/18/2019 12:15:56 PM,05/18/2019 04:12:50 PM,"ui, administration",sirwan,needs-design reporter-feedback
47318,Fix the placeholder for the post title field on the classic Edit Post screen,assigned,,azaozz,defect (bug),normal,5.3,Administration,minor,,05/18/2019 09:43:04 PM,06/11/2019 03:26:10 AM,accessibility,azaozz,good-first-bug has-patch needs-testing has-screenshots
47326,Twenty Seventeen lacks a Tripadvisor social icon,new,,,feature request,normal,Awaiting Review,Bundled Theme,normal,,05/20/2019 02:57:16 PM,06/13/2019 01:43:41 PM,,katpatuka,
47327,Avoid italic text for better accessibility and readability,new,,,defect (bug),normal,Awaiting Review,General,normal,,05/20/2019 03:10:03 PM,06/26/2019 09:37:48 AM,,afercia,
47338,is_super_admin() should check a different capability,new,,,defect (bug),normal,Awaiting Review,Role/Capability,normal,,05/21/2019 02:07:18 PM,05/21/2019 06:29:23 PM,multisite,lllor,needs-patch
47340,Twenty Nineteen: Revise Latest Posts block styles to support post content options.,new,,,defect (bug),normal,5.3,Bundled Theme,normal,,05/21/2019 05:54:10 PM,06/06/2019 03:46:34 PM,,kjellr,has-patch has-screenshots
47364,Docs: Standardise the description for image size parameters,new,,,enhancement,normal,Awaiting Review,Media,normal,,05/23/2019 08:29:06 PM,05/23/2019 08:29:06 PM,docs,johnbillion,needs-patch
47366,Privacy Policy page dropdown needs a max-width,new,,,defect (bug),normal,5.3,Privacy,normal,,05/23/2019 09:20:41 PM,06/20/2019 08:35:07 AM,"ui, administration",SergeyBiryukov,good-first-bug has-screenshots has-patch needs-design-feedback needs-refresh
47367,KSES: Update CSS properties considered safe for all users.,assigned,,marybaum,enhancement,normal,5.3,Editor,normal,,05/23/2019 10:13:06 PM,06/09/2019 09:13:07 PM,,peterwilsoncc,has-patch needs-refresh 2nd-opinion commit
47368,Introduce a SECURITY.md file,new,,,enhancement,normal,Awaiting Review,Security,minor,,05/24/2019 12:07:11 AM,05/24/2019 12:13:24 AM,,desrosj,2nd-opinion
47373,Extend Moment.js localization,new,,,enhancement,normal,Awaiting Review,I18N,normal,,05/24/2019 01:52:02 PM,05/24/2019 01:52:02 PM,,swissspidy,needs-patch good-first-bug
47381,Remove the Composer lock file from version control,new,,,enhancement,normal,5.3,Build/Test Tools,normal,,05/25/2019 12:35:22 AM,06/11/2019 04:08:47 PM,,johnbillion,needs-patch
47392,Update date_query condition to verify param data in proper order,reviewing,,SergeyBiryukov,defect (bug),normal,5.3,Date/Time,normal,,05/26/2019 11:39:42 AM,05/28/2019 12:14:05 PM,,vishalkakadiya,has-patch
47398,Remove wp_favicon_request,reviewing,,SergeyBiryukov,enhancement,normal,5.3,Bootstrap/Load,normal,,05/27/2019 07:02:19 AM,06/08/2019 03:25:24 PM,,jonoaldersonwp,has-patch seo commit
